Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 3.0054, 'grad_norm': 2.1627490520477295, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'loss': 1.0561, 'grad_norm': 1.4735757112503052, 'learning_rate': 0.001344, 'epoch': 1.6}
{'loss': 1.0187, 'grad_norm': 1.5346975326538086, 'learning_rate': 0.001328, 'epoch': 1.7}
{'loss': 1.1198, 'grad_norm': 1.4549988508224487, 'learning_rate': 0.001312, 'epoch': 1.8}
{'loss': 1.2905, 'grad_norm': 1.5687175989151, 'learning_rate': 0.001296, 'epoch': 1.9}
{'loss': 0.9537, 'grad_norm': 1.4113545417785645, 'learning_rate': 0.00128, 'epoch': 2.0}
{'eval_loss': 1.3349131345748901, 'eval_runtime': 3.5442, 'eval_samples_per_second': 37.244, 'eval_steps_per_second': 18.622, 'epoch': 2.0}
{'loss': 0.7666, 'grad_norm': 1.7601207494735718, 'learning_rate': 0.0012640000000000001, 'epoch': 2.1}
{'loss': 0.8004, 'grad_norm': 1.2725133895874023, 'learning_rate': 0.0012480000000000002, 'epoch': 2.2}
{'loss': 0.8193, 'grad_norm': 1.4097397327423096, 'learning_rate': 0.001232, 'epoch': 2.3}
{'loss': 0.7688, 'grad_norm': 1.686365008354187, 'learning_rate': 0.001216, 'epoch': 2.4}
{'loss': 0.818, 'grad_norm': 1.3347042798995972, 'learning_rate': 0.0012000000000000001, 'epoch': 2.5}
{'loss': 0.87, 'grad_norm': 1.392417311668396, 'learning_rate': 0.001184, 'epoch': 2.6}
{'loss': 0.7499, 'grad_norm': 1.6614042520523071, 'learning_rate': 0.001168, 'epoch': 2.7}
{'loss': 0.807, 'grad_norm': 1.3854538202285767, 'learning_rate': 0.001152, 'epoch': 2.8}
{'loss': 0.9088, 'grad_norm': 1.863542914390564, 'learning_rate': 0.001136, 'epoch': 2.9}
{'loss': 0.93, 'grad_norm': 1.359189748764038, 'learning_rate': 0.00112, 'epoch': 3.0}
{'eval_loss': 1.3981609344482422, 'eval_runtime': 3.5605, 'eval_samples_per_second': 37.073, 'eval_steps_per_second': 18.537, 'epoch': 3.0}
{'loss': 0.6032, 'grad_norm': 1.2532836198806763, 'learning_rate': 0.001104, 'epoch': 3.1}
{'loss': 0.5745, 'grad_norm': 1.3958126306533813, 'learning_rate': 0.0010880000000000002, 'epoch': 3.2}
{'loss': 0.6245, 'grad_norm': 1.346097469329834, 'learning_rate': 0.001072, 'epoch': 3.3}
{'loss': 0.7178, 'grad_norm': 1.418355941772461, 'learning_rate': 0.001056, 'epoch': 3.4}
{'loss': 0.6642, 'grad_norm': 1.456516146659851, 'learning_rate': 0.0010400000000000001, 'epoch': 3.5}
{'loss': 0.6157, 'grad_norm': 1.709713339805603, 'learning_rate': 0.0010240000000000002, 'epoch': 3.6}
{'loss': 0.6448, 'grad_norm': 1.3286508321762085, 'learning_rate': 0.001008, 'epoch': 3.7}
{'loss': 0.6499, 'grad_norm': 1.3125426769256592, 'learning_rate': 0.000992, 'epoch': 3.8}
{'loss': 0.6331, 'grad_norm': 1.3951098918914795, 'learning_rate': 0.000976, 'epoch': 3.9}
{'loss': 0.7479, 'grad_norm': 1.4213230609893799, 'learning_rate': 0.00096, 'epoch': 4.0}
{'eval_loss': 1.4455691576004028, 'eval_runtime': 3.5712, 'eval_samples_per_second': 36.962, 'eval_steps_per_second': 18.481, 'epoch': 4.0}
{'loss': 0.4622, 'grad_norm': 1.2756128311157227, 'learning_rate': 0.000944, 'epoch': 4.1}
{'loss': 0.5366, 'grad_norm': 1.4678694009780884, 'learning_rate': 0.000928, 'epoch': 4.2}
{'loss': 0.5122, 'grad_norm': 1.4987232685089111, 'learning_rate': 0.0009119999999999999, 'epoch': 4.3}
{'loss': 0.4754, 'grad_norm': 1.2376936674118042, 'learning_rate': 0.0008960000000000001, 'epoch': 4.4}
{'loss': 0.5379, 'grad_norm': 1.3061548471450806, 'learning_rate': 0.0008800000000000001, 'epoch': 4.5}
{'loss': 0.5337, 'grad_norm': 1.524289846420288, 'learning_rate': 0.0008640000000000001, 'epoch': 4.6}
{'loss': 0.5441, 'grad_norm': 1.1063867807388306, 'learning_rate': 0.0008480000000000001, 'epoch': 4.7}
{'loss': 0.5922, 'grad_norm': 1.6593410968780518, 'learning_rate': 0.0008320000000000001, 'epoch': 4.8}
{'loss': 0.5947, 'grad_norm': 1.2346588373184204, 'learning_rate': 0.0008160000000000001, 'epoch': 4.9}
{'loss': 0.5738, 'grad_norm': 1.3136106729507446, 'learning_rate': 0.0008, 'epoch': 5.0}
{'eval_loss': 1.477384090423584, 'eval_runtime': 3.5678, 'eval_samples_per_second': 36.997, 'eval_steps_per_second': 18.499, 'epoch': 5.0}
{'loss': 0.4483, 'grad_norm': 2.8433942794799805, 'learning_rate': 0.000784, 'epoch': 5.1}
{'loss': 0.4141, 'grad_norm': 1.6017372608184814, 'learning_rate': 0.000768, 'epoch': 5.2}
{'loss': 0.406, 'grad_norm': 1.6881595849990845, 'learning_rate': 0.000752, 'epoch': 5.3}
{'loss': 0.4638, 'grad_norm': 1.3084992170333862, 'learning_rate': 0.0007360000000000001, 'epoch': 5.4}
{'loss': 0.4041, 'grad_norm': 1.3596301078796387, 'learning_rate': 0.00072, 'epoch': 5.5}
{'loss': 0.4449, 'grad_norm': 1.0424153804779053, 'learning_rate': 0.0007040000000000001, 'epoch': 5.6}
{'loss': 0.4767, 'grad_norm': 1.2846838235855103, 'learning_rate': 0.000688, 'epoch': 5.7}
{'loss': 0.4526, 'grad_norm': 1.472584843635559, 'learning_rate': 0.000672, 'epoch': 5.8}
{'loss': 0.4743, 'grad_norm': 1.2120333909988403, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 0.4668, 'grad_norm': 0.9582422971725464, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 1.5306755304336548, 'eval_runtime': 3.5672, 'eval_samples_per_second': 37.004, 'eval_steps_per_second': 18.502, 'epoch': 6.0}
{'loss': 0.3474, 'grad_norm': 1.088340401649475, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 0.3755, 'grad_norm': 1.2387773990631104, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 0.3272, 'grad_norm': 1.4680417776107788, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 0.365, 'grad_norm': 1.5387921333312988, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 0.3596, 'grad_norm': 1.1067708730697632, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 0.3947, 'grad_norm': 1.033326268196106, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 0.3446, 'grad_norm': 0.9993799924850464, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 0.4537, 'grad_norm': 1.500143051147461, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 0.331, 'grad_norm': 1.2403154373168945, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 0.4209, 'grad_norm': 1.6368390321731567, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 1.6012413501739502, 'eval_runtime': 3.5691, 'eval_samples_per_second': 36.984, 'eval_steps_per_second': 18.492, 'epoch': 7.0}
{'loss': 0.3349, 'grad_norm': 1.0524177551269531, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 0.3271, 'grad_norm': 1.2814778089523315, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 0.3011, 'grad_norm': 1.0400480031967163, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 0.2766, 'grad_norm': 1.4227544069290161, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 0.3288, 'grad_norm': 1.3930445909500122, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 0.3521, 'grad_norm': 1.0525561571121216, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 0.3502, 'grad_norm': 1.1299179792404175, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 0.3047, 'grad_norm': 2.3828909397125244, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 0.3037, 'grad_norm': 1.2617369890213013, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 0.3205, 'grad_norm': 1.3330013751983643, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.6269702911376953, 'eval_runtime': 3.5816, 'eval_samples_per_second': 36.855, 'eval_steps_per_second': 18.427, 'epoch': 8.0}
{'loss': 0.2685, 'grad_norm': 0.9603721499443054, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 0.303, 'grad_norm': 1.2966431379318237, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 0.2648, 'grad_norm': 0.9981231093406677, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 0.2574, 'grad_norm': 1.3391532897949219, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 0.2599, 'grad_norm': 1.3096673488616943, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 0.2715, 'grad_norm': 1.0655673742294312, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 0.2784, 'grad_norm': 1.1365984678268433, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 0.2728, 'grad_norm': 0.9620540738105774, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 0.28, 'grad_norm': 1.146594762802124, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 0.2707, 'grad_norm': 1.0596922636032104, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.683281660079956, 'eval_runtime': 3.5795, 'eval_samples_per_second': 36.877, 'eval_steps_per_second': 18.438, 'epoch': 9.0}
{'loss': 0.2427, 'grad_norm': 1.326238751411438, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 0.2714, 'grad_norm': 0.900823175907135, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 0.2396, 'grad_norm': 1.1880204677581787, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 0.2345, 'grad_norm': 1.564613938331604, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.2236, 'grad_norm': 0.9791887998580933, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 0.2253, 'grad_norm': 1.1827043294906616, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 0.2337, 'grad_norm': 0.9278256893157959, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 0.2601, 'grad_norm': 0.8852972388267517, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 0.2282, 'grad_norm': 1.0409308671951294, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 0.2415, 'grad_norm': 1.263270378112793, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.7222836017608643, 'eval_runtime': 3.5678, 'eval_samples_per_second': 36.998, 'eval_steps_per_second': 18.499, 'epoch': 10.0}
{'train_runtime': 890.665, 'train_samples_per_second': 11.677, 'train_steps_per_second': 1.46, 'train_loss': 0.6582770171532264, 'epoch': 10.0}
