Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 4.2476, 'grad_norm': 3.5703377723693848, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'loss': 0.9498, 'grad_norm': 1.5902386903762817, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 0.8675, 'grad_norm': 2.1918036937713623, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 1.5146336555480957, 'eval_runtime': 3.5775, 'eval_samples_per_second': 36.897, 'eval_steps_per_second': 18.448, 'epoch': 6.0}
{'loss': 0.7614, 'grad_norm': 1.4916441440582275, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 0.7826, 'grad_norm': 1.799324870109558, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 0.6862, 'grad_norm': 1.8363463878631592, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 0.7442, 'grad_norm': 1.7749704122543335, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 0.7727, 'grad_norm': 1.4195754528045654, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 0.7884, 'grad_norm': 1.0896073579788208, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 0.7269, 'grad_norm': 1.4627715349197388, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 0.922, 'grad_norm': 2.198098659515381, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 0.654, 'grad_norm': 1.1334116458892822, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 0.7715, 'grad_norm': 1.6003252267837524, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 1.5204349756240845, 'eval_runtime': 3.5738, 'eval_samples_per_second': 36.935, 'eval_steps_per_second': 18.468, 'epoch': 7.0}
{'loss': 0.693, 'grad_norm': 1.5628581047058105, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 0.704, 'grad_norm': 1.4550158977508545, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 0.6257, 'grad_norm': 1.5504614114761353, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 0.6323, 'grad_norm': 1.5239042043685913, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 0.7158, 'grad_norm': 1.640933871269226, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 0.7809, 'grad_norm': 3.1514124870300293, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 0.74, 'grad_norm': 1.5828711986541748, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 0.6842, 'grad_norm': 2.0260322093963623, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 0.6838, 'grad_norm': 1.4702916145324707, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 0.7475, 'grad_norm': 1.927935004234314, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.5470881462097168, 'eval_runtime': 3.5746, 'eval_samples_per_second': 36.927, 'eval_steps_per_second': 18.464, 'epoch': 8.0}
{'loss': 0.6625, 'grad_norm': 1.3756279945373535, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 0.6832, 'grad_norm': 1.3311569690704346, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 0.67, 'grad_norm': 1.8714741468429565, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 0.5968, 'grad_norm': 1.6993910074234009, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 0.5973, 'grad_norm': 2.537004232406616, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 0.6534, 'grad_norm': 1.3719290494918823, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 0.6473, 'grad_norm': 1.6288210153579712, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 0.6428, 'grad_norm': 1.3955256938934326, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 0.6578, 'grad_norm': 1.6774717569351196, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 0.5881, 'grad_norm': 1.273147702217102, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.5626308917999268, 'eval_runtime': 3.5846, 'eval_samples_per_second': 36.824, 'eval_steps_per_second': 18.412, 'epoch': 9.0}
{'loss': 0.6022, 'grad_norm': 1.533342957496643, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 0.6558, 'grad_norm': 1.180498719215393, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 0.5938, 'grad_norm': 1.4554804563522339, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 0.5838, 'grad_norm': 1.9144819974899292, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.5588, 'grad_norm': 1.1387290954589844, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 0.5821, 'grad_norm': 1.8872486352920532, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 0.6167, 'grad_norm': 1.1829924583435059, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 0.6479, 'grad_norm': 1.3796570301055908, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 0.5884, 'grad_norm': 1.423232078552246, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 0.5894, 'grad_norm': 1.619084119796753, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.5692038536071777, 'eval_runtime': 3.5849, 'eval_samples_per_second': 36.821, 'eval_steps_per_second': 18.41, 'epoch': 10.0}
{'train_runtime': 897.1656, 'train_samples_per_second': 11.592, 'train_steps_per_second': 1.449, 'train_loss': 1.0906867878253643, 'epoch': 10.0}
