Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 3.0054, 'grad_norm': 2.162750482559204, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'loss': 0.3232, 'grad_norm': 1.4580953121185303, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.6459323167800903, 'eval_runtime': 3.6053, 'eval_samples_per_second': 36.612, 'eval_steps_per_second': 18.306, 'epoch': 8.0}
{'loss': 0.2564, 'grad_norm': 0.8880143165588379, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 0.281, 'grad_norm': 1.2360552549362183, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 0.2621, 'grad_norm': 1.1080409288406372, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 0.2508, 'grad_norm': 1.201703667640686, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 0.2491, 'grad_norm': 1.2211406230926514, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 0.2616, 'grad_norm': 0.9516164660453796, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 0.2634, 'grad_norm': 1.1815485954284668, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 0.2614, 'grad_norm': 0.9926863312721252, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 0.2787, 'grad_norm': 1.2767678499221802, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 0.2575, 'grad_norm': 1.092530608177185, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.6866235733032227, 'eval_runtime': 3.598, 'eval_samples_per_second': 36.687, 'eval_steps_per_second': 18.344, 'epoch': 9.0}
{'loss': 0.2277, 'grad_norm': 1.115275263786316, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 0.2584, 'grad_norm': 1.0102050304412842, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 0.2292, 'grad_norm': 1.0949327945709229, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 0.2374, 'grad_norm': 1.5270153284072876, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.2231, 'grad_norm': 0.8453304171562195, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 0.2196, 'grad_norm': 1.1090221405029297, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 0.2302, 'grad_norm': 0.8156565427780151, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 0.2592, 'grad_norm': 0.8207111954689026, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 0.2353, 'grad_norm': 1.1214953660964966, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 0.2346, 'grad_norm': 1.230998158454895, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.7173349857330322, 'eval_runtime': 3.5749, 'eval_samples_per_second': 36.924, 'eval_steps_per_second': 18.462, 'epoch': 10.0}
{'train_runtime': 886.0897, 'train_samples_per_second': 11.737, 'train_steps_per_second': 1.467, 'train_loss': 0.6548511908604548, 'epoch': 10.0}
