Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 2.9899, 'grad_norm': 2.1335666179656982, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'eval_loss': 2.2442758083343506, 'eval_runtime': 3.5759, 'eval_samples_per_second': 36.914, 'eval_steps_per_second': 18.457, 'epoch': 3.0}
{'loss': 1.9406, 'grad_norm': 2.9212868213653564, 'learning_rate': 0.001104, 'epoch': 3.1}
{'loss': 1.938, 'grad_norm': 2.6633074283599854, 'learning_rate': 0.0010880000000000002, 'epoch': 3.2}
{'loss': 2.1057, 'grad_norm': 3.2162387371063232, 'learning_rate': 0.001072, 'epoch': 3.3}
{'loss': 2.3552, 'grad_norm': 2.9113380908966064, 'learning_rate': 0.001056, 'epoch': 3.4}
{'loss': 2.1471, 'grad_norm': 3.086059808731079, 'learning_rate': 0.0010400000000000001, 'epoch': 3.5}
{'loss': 2.0486, 'grad_norm': 4.056368827819824, 'learning_rate': 0.0010240000000000002, 'epoch': 3.6}
{'loss': 2.3418, 'grad_norm': 3.1988844871520996, 'learning_rate': 0.001008, 'epoch': 3.7}
{'loss': 2.2625, 'grad_norm': 8.238603591918945, 'learning_rate': 0.000992, 'epoch': 3.8}
{'loss': 2.1902, 'grad_norm': 2.9382588863372803, 'learning_rate': 0.000976, 'epoch': 3.9}
{'loss': 2.4876, 'grad_norm': 13.210689544677734, 'learning_rate': 0.00096, 'epoch': 4.0}
{'eval_loss': 2.23071551322937, 'eval_runtime': 3.594, 'eval_samples_per_second': 36.728, 'eval_steps_per_second': 18.364, 'epoch': 4.0}
{'loss': 2.0227, 'grad_norm': 3.1175198554992676, 'learning_rate': 0.000944, 'epoch': 4.1}
{'loss': 2.1853, 'grad_norm': 3.1670937538146973, 'learning_rate': 0.000928, 'epoch': 4.2}
{'loss': 2.0175, 'grad_norm': 3.4983723163604736, 'learning_rate': 0.0009119999999999999, 'epoch': 4.3}
{'loss': 1.9851, 'grad_norm': 3.2955174446105957, 'learning_rate': 0.0008960000000000001, 'epoch': 4.4}
{'loss': 2.156, 'grad_norm': 2.43821382522583, 'learning_rate': 0.0008800000000000001, 'epoch': 4.5}
{'loss': 2.1094, 'grad_norm': 2.977590560913086, 'learning_rate': 0.0008640000000000001, 'epoch': 4.6}
{'loss': 2.162, 'grad_norm': 2.569187879562378, 'learning_rate': 0.0008480000000000001, 'epoch': 4.7}
{'loss': 2.3213, 'grad_norm': 3.4620680809020996, 'learning_rate': 0.0008320000000000001, 'epoch': 4.8}
{'loss': 2.4233, 'grad_norm': 2.6875722408294678, 'learning_rate': 0.0008160000000000001, 'epoch': 4.9}
{'loss': 2.2902, 'grad_norm': 3.6761367321014404, 'learning_rate': 0.0008, 'epoch': 5.0}
{'eval_loss': 2.2229504585266113, 'eval_runtime': 3.6498, 'eval_samples_per_second': 36.167, 'eval_steps_per_second': 18.083, 'epoch': 5.0}
{'loss': 2.0155, 'grad_norm': 3.188325881958008, 'learning_rate': 0.000784, 'epoch': 5.1}
{'loss': 1.8155, 'grad_norm': 2.9629294872283936, 'learning_rate': 0.000768, 'epoch': 5.2}
{'loss': 1.9629, 'grad_norm': 3.2836358547210693, 'learning_rate': 0.000752, 'epoch': 5.3}
{'loss': 2.0935, 'grad_norm': 2.689133882522583, 'learning_rate': 0.0007360000000000001, 'epoch': 5.4}
{'loss': 2.0352, 'grad_norm': 3.4105112552642822, 'learning_rate': 0.00072, 'epoch': 5.5}
{'loss': 2.0715, 'grad_norm': 3.139037609100342, 'learning_rate': 0.0007040000000000001, 'epoch': 5.6}
{'loss': 2.1832, 'grad_norm': 3.147920608520508, 'learning_rate': 0.000688, 'epoch': 5.7}
{'loss': 2.146, 'grad_norm': 3.3541698455810547, 'learning_rate': 0.000672, 'epoch': 5.8}
{'loss': 2.2843, 'grad_norm': 3.220876455307007, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 2.1001, 'grad_norm': 2.712733745574951, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 2.1834728717803955, 'eval_runtime': 3.5935, 'eval_samples_per_second': 36.733, 'eval_steps_per_second': 18.366, 'epoch': 6.0}
{'loss': 1.8967, 'grad_norm': 2.822406530380249, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 1.9211, 'grad_norm': 2.9577159881591797, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 1.7594, 'grad_norm': 2.7164344787597656, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 1.8921, 'grad_norm': 3.1528103351593018, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 2.0198, 'grad_norm': 2.6045751571655273, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 1.9456, 'grad_norm': 2.4536123275756836, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 1.9223, 'grad_norm': 3.4511911869049072, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 2.3908, 'grad_norm': 28.52890396118164, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 1.8303, 'grad_norm': 2.579484462738037, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 2.0646, 'grad_norm': 3.21602725982666, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 2.16355299949646, 'eval_runtime': 3.5866, 'eval_samples_per_second': 36.803, 'eval_steps_per_second': 18.402, 'epoch': 7.0}
{'loss': 1.8013, 'grad_norm': 2.6401593685150146, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 1.8338, 'grad_norm': 2.9116129875183105, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 1.7171, 'grad_norm': 2.837296724319458, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 1.6711, 'grad_norm': 2.992971658706665, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 1.9169, 'grad_norm': 2.7791857719421387, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 1.9569, 'grad_norm': 3.1373374462127686, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 2.0947, 'grad_norm': 3.519289016723633, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 1.898, 'grad_norm': 3.275048017501831, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 1.9327, 'grad_norm': 3.0486748218536377, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 2.0663, 'grad_norm': 3.683732748031616, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 2.147674560546875, 'eval_runtime': 3.5842, 'eval_samples_per_second': 36.828, 'eval_steps_per_second': 18.414, 'epoch': 8.0}
{'loss': 1.7666, 'grad_norm': 2.8588552474975586, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 1.9508, 'grad_norm': 3.2654173374176025, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 1.8352, 'grad_norm': 3.430372953414917, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 1.7062, 'grad_norm': 3.7832553386688232, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 1.7086, 'grad_norm': 3.4508771896362305, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 1.7677, 'grad_norm': 8.008452415466309, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 1.7922, 'grad_norm': 3.2271482944488525, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 1.809, 'grad_norm': 2.6301381587982178, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 1.7935, 'grad_norm': 3.638784170150757, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 1.7203, 'grad_norm': 3.0580761432647705, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 2.1181719303131104, 'eval_runtime': 3.5935, 'eval_samples_per_second': 36.733, 'eval_steps_per_second': 18.366, 'epoch': 9.0}
{'loss': 1.702, 'grad_norm': 2.945101261138916, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 1.7868, 'grad_norm': 2.636073589324951, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 1.6178, 'grad_norm': 3.1747148036956787, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 1.711, 'grad_norm': 3.3848228454589844, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 1.5577, 'grad_norm': 2.5649659633636475, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 1.5918, 'grad_norm': 2.8776700496673584, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 1.7348, 'grad_norm': 2.606106996536255, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 1.8844, 'grad_norm': 3.15666127204895, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 1.715, 'grad_norm': 3.2651124000549316, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 1.6231, 'grad_norm': 3.299997091293335, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 2.0952045917510986, 'eval_runtime': 3.5969, 'eval_samples_per_second': 36.699, 'eval_steps_per_second': 18.349, 'epoch': 10.0}
{'train_runtime': 903.7938, 'train_samples_per_second': 11.507, 'train_steps_per_second': 1.438, 'train_loss': 2.042695959531344, 'epoch': 10.0}
