Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 4.6381, 'grad_norm': 4.177541255950928, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'eval_loss': 1.457021713256836, 'eval_runtime': 3.596, 'eval_samples_per_second': 36.707, 'eval_steps_per_second': 18.354, 'epoch': 3.0}
{'loss': 1.1039, 'grad_norm': 1.9371471405029297, 'learning_rate': 0.001104, 'epoch': 3.1}
{'loss': 1.0645, 'grad_norm': 1.8653209209442139, 'learning_rate': 0.0010880000000000002, 'epoch': 3.2}
{'loss': 1.1328, 'grad_norm': 1.9484106302261353, 'learning_rate': 0.001072, 'epoch': 3.3}
{'loss': 1.3297, 'grad_norm': 1.9730737209320068, 'learning_rate': 0.001056, 'epoch': 3.4}
{'loss': 1.1737, 'grad_norm': 1.9775334596633911, 'learning_rate': 0.0010400000000000001, 'epoch': 3.5}
{'loss': 1.0731, 'grad_norm': 2.2722625732421875, 'learning_rate': 0.0010240000000000002, 'epoch': 3.6}
{'loss': 1.1912, 'grad_norm': 2.002229690551758, 'learning_rate': 0.001008, 'epoch': 3.7}
{'loss': 1.1528, 'grad_norm': 2.1576569080352783, 'learning_rate': 0.000992, 'epoch': 3.8}
{'loss': 1.1509, 'grad_norm': 1.9619956016540527, 'learning_rate': 0.000976, 'epoch': 3.9}
{'loss': 1.3218, 'grad_norm': 1.9929004907608032, 'learning_rate': 0.00096, 'epoch': 4.0}
{'eval_loss': 1.4748965501785278, 'eval_runtime': 3.5713, 'eval_samples_per_second': 36.961, 'eval_steps_per_second': 18.48, 'epoch': 4.0}
{'loss': 0.9492, 'grad_norm': 2.189049482345581, 'learning_rate': 0.000944, 'epoch': 4.1}
{'loss': 1.0565, 'grad_norm': 2.3410487174987793, 'learning_rate': 0.000928, 'epoch': 4.2}
{'loss': 1.0036, 'grad_norm': 1.8829578161239624, 'learning_rate': 0.0009119999999999999, 'epoch': 4.3}
{'loss': 0.9674, 'grad_norm': 1.7182395458221436, 'learning_rate': 0.0008960000000000001, 'epoch': 4.4}
{'loss': 1.0281, 'grad_norm': 1.5497642755508423, 'learning_rate': 0.0008800000000000001, 'epoch': 4.5}
{'loss': 1.027, 'grad_norm': 1.8238776922225952, 'learning_rate': 0.0008640000000000001, 'epoch': 4.6}
{'loss': 1.0608, 'grad_norm': 1.9152708053588867, 'learning_rate': 0.0008480000000000001, 'epoch': 4.7}
{'loss': 1.1227, 'grad_norm': 2.377035617828369, 'learning_rate': 0.0008320000000000001, 'epoch': 4.8}
{'loss': 1.1588, 'grad_norm': 1.80621337890625, 'learning_rate': 0.0008160000000000001, 'epoch': 4.9}
{'loss': 1.0767, 'grad_norm': 1.8830138444900513, 'learning_rate': 0.0008, 'epoch': 5.0}
{'eval_loss': 1.4958685636520386, 'eval_runtime': 3.5824, 'eval_samples_per_second': 36.847, 'eval_steps_per_second': 18.423, 'epoch': 5.0}
{'loss': 0.9544, 'grad_norm': 1.9753715991973877, 'learning_rate': 0.000784, 'epoch': 5.1}
{'loss': 0.8986, 'grad_norm': 1.9406516551971436, 'learning_rate': 0.000768, 'epoch': 5.2}
{'loss': 0.8987, 'grad_norm': 2.49289608001709, 'learning_rate': 0.000752, 'epoch': 5.3}
{'loss': 0.9704, 'grad_norm': 1.6126987934112549, 'learning_rate': 0.0007360000000000001, 'epoch': 5.4}
{'loss': 0.867, 'grad_norm': 1.886940598487854, 'learning_rate': 0.00072, 'epoch': 5.5}
{'loss': 0.9278, 'grad_norm': 1.6525235176086426, 'learning_rate': 0.0007040000000000001, 'epoch': 5.6}
{'loss': 0.9768, 'grad_norm': 1.8212703466415405, 'learning_rate': 0.000688, 'epoch': 5.7}
{'loss': 0.9593, 'grad_norm': 1.8231666088104248, 'learning_rate': 0.000672, 'epoch': 5.8}
{'loss': 1.0304, 'grad_norm': 1.7167017459869385, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 0.9247, 'grad_norm': 1.9622352123260498, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 1.5053733587265015, 'eval_runtime': 3.5876, 'eval_samples_per_second': 36.793, 'eval_steps_per_second': 18.397, 'epoch': 6.0}
{'loss': 0.8479, 'grad_norm': 1.544816493988037, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 0.8807, 'grad_norm': 2.4779908657073975, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 0.7571, 'grad_norm': 1.7314287424087524, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 0.8355, 'grad_norm': 1.9191433191299438, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 0.8288, 'grad_norm': 1.4193750619888306, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 0.854, 'grad_norm': 1.224332571029663, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 0.7915, 'grad_norm': 1.5917456150054932, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 1.0035, 'grad_norm': 2.9480016231536865, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 0.7596, 'grad_norm': 1.3522493839263916, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 0.8412, 'grad_norm': 1.6691815853118896, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 1.5162025690078735, 'eval_runtime': 3.5733, 'eval_samples_per_second': 36.941, 'eval_steps_per_second': 18.47, 'epoch': 7.0}
{'loss': 0.751, 'grad_norm': 1.5130141973495483, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 0.7971, 'grad_norm': 1.6587700843811035, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 0.7149, 'grad_norm': 1.6548843383789062, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 0.7152, 'grad_norm': 1.464444875717163, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 0.7802, 'grad_norm': 1.510672688484192, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 0.8371, 'grad_norm': 1.6988403797149658, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 0.8168, 'grad_norm': 1.8217411041259766, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 0.7708, 'grad_norm': 2.11076283454895, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 0.7569, 'grad_norm': 1.6023454666137695, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 0.8123, 'grad_norm': 2.0230841636657715, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.5216480493545532, 'eval_runtime': 3.5698, 'eval_samples_per_second': 36.977, 'eval_steps_per_second': 18.489, 'epoch': 8.0}
{'loss': 0.7289, 'grad_norm': 1.4348312616348267, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 0.7508, 'grad_norm': 1.6495698690414429, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 0.7103, 'grad_norm': 1.660462737083435, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 0.6668, 'grad_norm': 1.9708558320999146, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 0.6658, 'grad_norm': 1.7198896408081055, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 0.7328, 'grad_norm': 1.443856120109558, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 0.7233, 'grad_norm': 1.8862897157669067, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 0.7249, 'grad_norm': 1.5412330627441406, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 0.7179, 'grad_norm': 2.221963882446289, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 0.6718, 'grad_norm': 1.3873381614685059, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.5352652072906494, 'eval_runtime': 3.5782, 'eval_samples_per_second': 36.89, 'eval_steps_per_second': 18.445, 'epoch': 9.0}
{'loss': 0.6616, 'grad_norm': 1.4926515817642212, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 0.7295, 'grad_norm': 1.2662173509597778, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 0.6637, 'grad_norm': 1.4898316860198975, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 0.6685, 'grad_norm': 1.7019208669662476, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.6162, 'grad_norm': 1.3007643222808838, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 0.6378, 'grad_norm': 1.6942397356033325, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 0.6746, 'grad_norm': 1.2236108779907227, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 0.7305, 'grad_norm': 1.2896212339401245, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 0.6924, 'grad_norm': 1.5312764644622803, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 0.6611, 'grad_norm': 1.815637230873108, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.5423561334609985, 'eval_runtime': 3.5784, 'eval_samples_per_second': 36.888, 'eval_steps_per_second': 18.444, 'epoch': 10.0}
{'train_runtime': 899.2425, 'train_samples_per_second': 11.565, 'train_steps_per_second': 1.446, 'train_loss': 1.1750430818704458, 'epoch': 10.0}
