Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 5.8669, 'grad_norm': 8.649519920349121, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'loss': 1.5379, 'grad_norm': 2.5371949672698975, 'learning_rate': 0.0010880000000000002, 'epoch': 3.2}
{'loss': 1.6775, 'grad_norm': 3.06545352935791, 'learning_rate': 0.001072, 'epoch': 3.3}
{'loss': 1.8898, 'grad_norm': 2.378319263458252, 'learning_rate': 0.001056, 'epoch': 3.4}
{'loss': 1.6049, 'grad_norm': 3.588407278060913, 'learning_rate': 0.0010400000000000001, 'epoch': 3.5}
{'loss': 1.5109, 'grad_norm': 3.0321273803710938, 'learning_rate': 0.0010240000000000002, 'epoch': 3.6}
{'loss': 1.7681, 'grad_norm': 2.3152966499328613, 'learning_rate': 0.001008, 'epoch': 3.7}
{'loss': 1.6635, 'grad_norm': 2.44238018989563, 'learning_rate': 0.000992, 'epoch': 3.8}
{'loss': 1.6124, 'grad_norm': 3.3188159465789795, 'learning_rate': 0.000976, 'epoch': 3.9}
{'loss': 1.8375, 'grad_norm': 2.8179807662963867, 'learning_rate': 0.00096, 'epoch': 4.0}
{'eval_loss': 1.6729562282562256, 'eval_runtime': 3.6882, 'eval_samples_per_second': 35.79, 'eval_steps_per_second': 17.895, 'epoch': 4.0}
{'loss': 1.3715, 'grad_norm': 8.674178123474121, 'learning_rate': 0.000944, 'epoch': 4.1}
{'loss': 1.5212, 'grad_norm': 2.2406556606292725, 'learning_rate': 0.000928, 'epoch': 4.2}
{'loss': 1.4809, 'grad_norm': 2.613173246383667, 'learning_rate': 0.0009119999999999999, 'epoch': 4.3}
{'loss': 1.3622, 'grad_norm': 2.346557855606079, 'learning_rate': 0.0008960000000000001, 'epoch': 4.4}
{'loss': 1.4752, 'grad_norm': 2.2453432083129883, 'learning_rate': 0.0008800000000000001, 'epoch': 4.5}
{'loss': 1.5013, 'grad_norm': 2.3436191082000732, 'learning_rate': 0.0008640000000000001, 'epoch': 4.6}
{'loss': 1.4452, 'grad_norm': 2.0068533420562744, 'learning_rate': 0.0008480000000000001, 'epoch': 4.7}
{'loss': 1.5033, 'grad_norm': 2.613280773162842, 'learning_rate': 0.0008320000000000001, 'epoch': 4.8}
{'loss': 1.6341, 'grad_norm': 2.5468599796295166, 'learning_rate': 0.0008160000000000001, 'epoch': 4.9}
{'loss': 1.5357, 'grad_norm': 2.082993984222412, 'learning_rate': 0.0008, 'epoch': 5.0}
{'eval_loss': 1.6850030422210693, 'eval_runtime': 3.6248, 'eval_samples_per_second': 36.416, 'eval_steps_per_second': 18.208, 'epoch': 5.0}
{'loss': 1.4118, 'grad_norm': 11.215972900390625, 'learning_rate': 0.000784, 'epoch': 5.1}
{'loss': 1.2297, 'grad_norm': 1.9977988004684448, 'learning_rate': 0.000768, 'epoch': 5.2}
{'loss': 1.2963, 'grad_norm': 2.333855152130127, 'learning_rate': 0.000752, 'epoch': 5.3}
{'loss': 1.3855, 'grad_norm': 2.051393747329712, 'learning_rate': 0.0007360000000000001, 'epoch': 5.4}
{'loss': 1.2734, 'grad_norm': 2.3695669174194336, 'learning_rate': 0.00072, 'epoch': 5.5}
{'loss': 1.3538, 'grad_norm': 2.357240915298462, 'learning_rate': 0.0007040000000000001, 'epoch': 5.6}
{'loss': 1.4085, 'grad_norm': 2.1506879329681396, 'learning_rate': 0.000688, 'epoch': 5.7}
{'loss': 1.4014, 'grad_norm': 2.4555459022521973, 'learning_rate': 0.000672, 'epoch': 5.8}
{'loss': 1.5001, 'grad_norm': 2.0225777626037598, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 1.4041, 'grad_norm': 2.2677462100982666, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 1.711289405822754, 'eval_runtime': 3.6139, 'eval_samples_per_second': 36.525, 'eval_steps_per_second': 18.263, 'epoch': 6.0}
{'loss': 1.2851, 'grad_norm': 3.7858822345733643, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 1.2761, 'grad_norm': 2.1557564735412598, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 1.1571, 'grad_norm': 4.1705827713012695, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 1.2351, 'grad_norm': 3.0752460956573486, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 1.2692, 'grad_norm': 2.1992242336273193, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 1.2572, 'grad_norm': 8.714682579040527, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 1.1791, 'grad_norm': 3.7211501598358154, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 1.4935, 'grad_norm': 6.598780632019043, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 1.1268, 'grad_norm': 2.0058581829071045, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 1.2759, 'grad_norm': 2.1550562381744385, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 1.6665971279144287, 'eval_runtime': 3.6276, 'eval_samples_per_second': 36.387, 'eval_steps_per_second': 18.194, 'epoch': 7.0}
{'loss': 1.1869, 'grad_norm': 2.0369417667388916, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 1.2446, 'grad_norm': 2.3613696098327637, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 1.1248, 'grad_norm': 3.244659423828125, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 1.0838, 'grad_norm': 2.1221466064453125, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 1.2101, 'grad_norm': 2.5188350677490234, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 1.2318, 'grad_norm': 5.982247352600098, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 1.2494, 'grad_norm': 2.637575387954712, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 1.1925, 'grad_norm': 3.680785894393921, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 1.1559, 'grad_norm': 2.3785924911499023, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 1.2395, 'grad_norm': 2.724783420562744, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.6745288372039795, 'eval_runtime': 3.6469, 'eval_samples_per_second': 36.195, 'eval_steps_per_second': 18.097, 'epoch': 8.0}
{'loss': 1.1491, 'grad_norm': 1.9091293811798096, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 1.2276, 'grad_norm': 2.329029083251953, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 1.1554, 'grad_norm': 2.180612564086914, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 1.0912, 'grad_norm': 2.7708160877227783, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 1.0466, 'grad_norm': 5.614968776702881, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 1.1174, 'grad_norm': 1.852939248085022, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 1.1217, 'grad_norm': 2.390709400177002, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 1.1342, 'grad_norm': 20.829118728637695, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 1.1085, 'grad_norm': 2.113459587097168, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 1.0336, 'grad_norm': 1.754704236984253, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.68686842918396, 'eval_runtime': 3.6271, 'eval_samples_per_second': 36.393, 'eval_steps_per_second': 18.196, 'epoch': 9.0}
{'loss': 1.0385, 'grad_norm': 2.0675997734069824, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 1.1689, 'grad_norm': 2.161431312561035, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 1.045, 'grad_norm': 2.0547215938568115, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 1.0772, 'grad_norm': 4.352911949157715, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.9768, 'grad_norm': 1.5198085308074951, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 1.0199, 'grad_norm': 2.1133694648742676, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 1.0638, 'grad_norm': 1.7136482000350952, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 1.1882, 'grad_norm': 1.6796709299087524, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 1.1039, 'grad_norm': 1.8129476308822632, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 1.0276, 'grad_norm': 2.42586612701416, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.6836590766906738, 'eval_runtime': 3.6366, 'eval_samples_per_second': 36.298, 'eval_steps_per_second': 18.149, 'epoch': 10.0}
{'train_runtime': 893.6726, 'train_samples_per_second': 11.637, 'train_steps_per_second': 1.455, 'train_loss': 1.6429254685915433, 'epoch': 10.0}
