Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 3.447, 'grad_norm': 2.715750217437744, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'loss': 1.0078, 'grad_norm': 1.5203473567962646, 'learning_rate': 0.001152, 'epoch': 2.8}
{'loss': 1.1269, 'grad_norm': 2.093129873275757, 'learning_rate': 0.001136, 'epoch': 2.9}
{'loss': 1.1794, 'grad_norm': 2.175515651702881, 'learning_rate': 0.00112, 'epoch': 3.0}
{'eval_loss': 1.4240596294403076, 'eval_runtime': 3.5994, 'eval_samples_per_second': 36.673, 'eval_steps_per_second': 18.337, 'epoch': 3.0}
{'loss': 0.8098, 'grad_norm': 1.7595349550247192, 'learning_rate': 0.001104, 'epoch': 3.1}
{'loss': 0.7704, 'grad_norm': 1.485695481300354, 'learning_rate': 0.0010880000000000002, 'epoch': 3.2}
{'loss': 0.8229, 'grad_norm': 1.5745699405670166, 'learning_rate': 0.001072, 'epoch': 3.3}
{'loss': 0.9869, 'grad_norm': 1.7322288751602173, 'learning_rate': 0.001056, 'epoch': 3.4}
{'loss': 0.8694, 'grad_norm': 1.4331196546554565, 'learning_rate': 0.0010400000000000001, 'epoch': 3.5}
{'loss': 0.7932, 'grad_norm': 1.9762547016143799, 'learning_rate': 0.0010240000000000002, 'epoch': 3.6}
{'loss': 0.8774, 'grad_norm': 1.5747947692871094, 'learning_rate': 0.001008, 'epoch': 3.7}
{'loss': 0.8418, 'grad_norm': 1.5399318933486938, 'learning_rate': 0.000992, 'epoch': 3.8}
{'loss': 0.8331, 'grad_norm': 1.7769365310668945, 'learning_rate': 0.000976, 'epoch': 3.9}
{'loss': 0.9607, 'grad_norm': 1.4852683544158936, 'learning_rate': 0.00096, 'epoch': 4.0}
{'eval_loss': 1.4437625408172607, 'eval_runtime': 3.6094, 'eval_samples_per_second': 36.571, 'eval_steps_per_second': 18.286, 'epoch': 4.0}
{'loss': 0.6531, 'grad_norm': 1.482254147529602, 'learning_rate': 0.000944, 'epoch': 4.1}
{'loss': 0.7383, 'grad_norm': 1.5278407335281372, 'learning_rate': 0.000928, 'epoch': 4.2}
{'loss': 0.7001, 'grad_norm': 1.5735949277877808, 'learning_rate': 0.0009119999999999999, 'epoch': 4.3}
{'loss': 0.6712, 'grad_norm': 1.4940367937088013, 'learning_rate': 0.0008960000000000001, 'epoch': 4.4}
{'loss': 0.7474, 'grad_norm': 1.6670982837677002, 'learning_rate': 0.0008800000000000001, 'epoch': 4.5}
{'loss': 0.7464, 'grad_norm': 1.5393166542053223, 'learning_rate': 0.0008640000000000001, 'epoch': 4.6}
{'loss': 0.7247, 'grad_norm': 1.3689912557601929, 'learning_rate': 0.0008480000000000001, 'epoch': 4.7}
{'loss': 0.7902, 'grad_norm': 1.8006892204284668, 'learning_rate': 0.0008320000000000001, 'epoch': 4.8}
{'loss': 0.8307, 'grad_norm': 1.3795498609542847, 'learning_rate': 0.0008160000000000001, 'epoch': 4.9}
{'loss': 0.7696, 'grad_norm': 1.5930923223495483, 'learning_rate': 0.0008, 'epoch': 5.0}
{'eval_loss': 1.4798729419708252, 'eval_runtime': 3.602, 'eval_samples_per_second': 36.646, 'eval_steps_per_second': 18.323, 'epoch': 5.0}
{'loss': 0.634, 'grad_norm': 1.7025939226150513, 'learning_rate': 0.000784, 'epoch': 5.1}
{'loss': 0.5823, 'grad_norm': 1.394683599472046, 'learning_rate': 0.000768, 'epoch': 5.2}
{'loss': 0.613, 'grad_norm': 1.810390591621399, 'learning_rate': 0.000752, 'epoch': 5.3}
{'loss': 0.6878, 'grad_norm': 1.3961199522018433, 'learning_rate': 0.0007360000000000001, 'epoch': 5.4}
{'loss': 0.5878, 'grad_norm': 1.7566932439804077, 'learning_rate': 0.00072, 'epoch': 5.5}
{'loss': 0.6468, 'grad_norm': 1.3257231712341309, 'learning_rate': 0.0007040000000000001, 'epoch': 5.6}
{'loss': 0.6745, 'grad_norm': 1.4719722270965576, 'learning_rate': 0.000688, 'epoch': 5.7}
{'loss': 0.6471, 'grad_norm': 1.6649346351623535, 'learning_rate': 0.000672, 'epoch': 5.8}
{'loss': 0.7196, 'grad_norm': 1.5643848180770874, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 0.6614, 'grad_norm': 1.5507220029830933, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 1.4809767007827759, 'eval_runtime': 3.6344, 'eval_samples_per_second': 36.32, 'eval_steps_per_second': 18.16, 'epoch': 6.0}
{'loss': 0.5643, 'grad_norm': 1.4519768953323364, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 0.59, 'grad_norm': 1.684430718421936, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 0.5, 'grad_norm': 2.435150623321533, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 0.5575, 'grad_norm': 2.0136473178863525, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 0.5485, 'grad_norm': 1.2306084632873535, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 0.6037, 'grad_norm': 1.0260118246078491, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 0.5235, 'grad_norm': 1.2062795162200928, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 0.665, 'grad_norm': 1.478623390197754, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 0.499, 'grad_norm': 1.192381501197815, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 0.5807, 'grad_norm': 1.5128422975540161, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 1.522444725036621, 'eval_runtime': 3.6211, 'eval_samples_per_second': 36.453, 'eval_steps_per_second': 18.226, 'epoch': 7.0}
{'loss': 0.4726, 'grad_norm': 1.4978735446929932, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 0.5139, 'grad_norm': 1.338657021522522, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 0.468, 'grad_norm': 1.3962081670761108, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 0.4439, 'grad_norm': 1.1416701078414917, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 0.5304, 'grad_norm': 1.4126747846603394, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 0.5483, 'grad_norm': 1.2390090227127075, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 0.5393, 'grad_norm': 1.6319695711135864, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 0.4994, 'grad_norm': 1.4854354858398438, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 0.4934, 'grad_norm': 1.34116792678833, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 0.5313, 'grad_norm': 1.865969181060791, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.5562553405761719, 'eval_runtime': 3.5868, 'eval_samples_per_second': 36.801, 'eval_steps_per_second': 18.401, 'epoch': 8.0}
{'loss': 0.46, 'grad_norm': 1.330179214477539, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 0.4759, 'grad_norm': 1.3175967931747437, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 0.4602, 'grad_norm': 1.2489936351776123, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 0.4292, 'grad_norm': 1.3372292518615723, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 0.4225, 'grad_norm': 1.3828740119934082, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 0.4559, 'grad_norm': 1.1560777425765991, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 0.4515, 'grad_norm': 1.3964041471481323, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 0.4391, 'grad_norm': 1.069034457206726, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 0.4621, 'grad_norm': 1.428389549255371, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 0.4303, 'grad_norm': 1.1210534572601318, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.5694016218185425, 'eval_runtime': 3.6105, 'eval_samples_per_second': 36.56, 'eval_steps_per_second': 18.28, 'epoch': 9.0}
{'loss': 0.4214, 'grad_norm': 1.4791219234466553, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 0.4579, 'grad_norm': 1.1220396757125854, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 0.4073, 'grad_norm': 1.3461114168167114, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 0.4101, 'grad_norm': 1.6821457147598267, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.3874, 'grad_norm': 1.1266907453536987, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 0.4101, 'grad_norm': 1.6538152694702148, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 0.418, 'grad_norm': 1.019910454750061, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 0.4628, 'grad_norm': 1.2065600156784058, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 0.4209, 'grad_norm': 1.361335277557373, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 0.4108, 'grad_norm': 1.4282680749893188, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.5786972045898438, 'eval_runtime': 3.605, 'eval_samples_per_second': 36.616, 'eval_steps_per_second': 18.308, 'epoch': 10.0}
{'train_runtime': 899.8617, 'train_samples_per_second': 11.557, 'train_steps_per_second': 1.445, 'train_loss': 0.8555790600409875, 'epoch': 10.0}
