Unfreezing base_model.model.lm_head
trainable params: 39,045,888 || all params: 139,862,784 || trainable%: 27.9173
{'loss': 3.0053, 'grad_norm': 2.1625237464904785, 'learning_rate': 0.0015840000000000001, 'epoch': 0.1}
{'loss': 0.4822, 'grad_norm': 1.221165657043457, 'learning_rate': 0.0007360000000000001, 'epoch': 5.4}
{'loss': 0.4062, 'grad_norm': 1.8841350078582764, 'learning_rate': 0.00072, 'epoch': 5.5}
{'loss': 0.4612, 'grad_norm': 1.1687812805175781, 'learning_rate': 0.0007040000000000001, 'epoch': 5.6}
{'loss': 0.4892, 'grad_norm': 1.335910677909851, 'learning_rate': 0.000688, 'epoch': 5.7}
{'loss': 0.4587, 'grad_norm': 1.569759488105774, 'learning_rate': 0.000672, 'epoch': 5.8}
{'loss': 0.4821, 'grad_norm': 1.2637102603912354, 'learning_rate': 0.000656, 'epoch': 5.9}
{'loss': 0.4874, 'grad_norm': 1.0766808986663818, 'learning_rate': 0.00064, 'epoch': 6.0}
{'eval_loss': 1.524715542793274, 'eval_runtime': 3.5995, 'eval_samples_per_second': 36.671, 'eval_steps_per_second': 18.336, 'epoch': 6.0}
{'loss': 0.3585, 'grad_norm': 1.3085325956344604, 'learning_rate': 0.0006240000000000001, 'epoch': 6.1}
{'loss': 0.3868, 'grad_norm': 1.1687592267990112, 'learning_rate': 0.000608, 'epoch': 6.2}
{'loss': 0.3297, 'grad_norm': 1.2062389850616455, 'learning_rate': 0.000592, 'epoch': 6.3}
{'loss': 0.3672, 'grad_norm': 1.4422919750213623, 'learning_rate': 0.000576, 'epoch': 6.4}
{'loss': 0.383, 'grad_norm': 0.9747709631919861, 'learning_rate': 0.00056, 'epoch': 6.5}
{'loss': 0.4037, 'grad_norm': 1.0458446741104126, 'learning_rate': 0.0005440000000000001, 'epoch': 6.6}
{'loss': 0.3417, 'grad_norm': 1.1753164529800415, 'learning_rate': 0.000528, 'epoch': 6.7}
{'loss': 0.4455, 'grad_norm': 1.3446601629257202, 'learning_rate': 0.0005120000000000001, 'epoch': 6.8}
{'loss': 0.3345, 'grad_norm': 1.59730064868927, 'learning_rate': 0.000496, 'epoch': 6.9}
{'loss': 0.3908, 'grad_norm': 1.2977068424224854, 'learning_rate': 0.00048, 'epoch': 7.0}
{'eval_loss': 1.5990746021270752, 'eval_runtime': 3.5912, 'eval_samples_per_second': 36.757, 'eval_steps_per_second': 18.378, 'epoch': 7.0}
{'loss': 0.2976, 'grad_norm': 1.1801526546478271, 'learning_rate': 0.000464, 'epoch': 7.1}
{'loss': 0.3422, 'grad_norm': 1.7974578142166138, 'learning_rate': 0.00044800000000000005, 'epoch': 7.2}
{'loss': 0.2894, 'grad_norm': 1.137000560760498, 'learning_rate': 0.00043200000000000004, 'epoch': 7.3}
{'loss': 0.2793, 'grad_norm': 1.2458417415618896, 'learning_rate': 0.00041600000000000003, 'epoch': 7.4}
{'loss': 0.3224, 'grad_norm': 1.2190186977386475, 'learning_rate': 0.0004, 'epoch': 7.5}
{'loss': 0.3663, 'grad_norm': 1.1565546989440918, 'learning_rate': 0.000384, 'epoch': 7.6}
{'loss': 0.334, 'grad_norm': 1.402632713317871, 'learning_rate': 0.00036800000000000005, 'epoch': 7.7}
{'loss': 0.3097, 'grad_norm': 1.4269349575042725, 'learning_rate': 0.00035200000000000005, 'epoch': 7.8}
{'loss': 0.2901, 'grad_norm': 1.7543193101882935, 'learning_rate': 0.000336, 'epoch': 7.9}
{'loss': 0.3342, 'grad_norm': 1.4063198566436768, 'learning_rate': 0.00032, 'epoch': 8.0}
{'eval_loss': 1.6636571884155273, 'eval_runtime': 3.5762, 'eval_samples_per_second': 36.911, 'eval_steps_per_second': 18.456, 'epoch': 8.0}
{'loss': 0.2654, 'grad_norm': 0.9784273505210876, 'learning_rate': 0.000304, 'epoch': 8.1}
{'loss': 0.2933, 'grad_norm': 1.1433664560317993, 'learning_rate': 0.000288, 'epoch': 8.2}
{'loss': 0.2601, 'grad_norm': 1.1762640476226807, 'learning_rate': 0.00027200000000000005, 'epoch': 8.3}
{'loss': 0.2482, 'grad_norm': 1.052138328552246, 'learning_rate': 0.00025600000000000004, 'epoch': 8.4}
{'loss': 0.2442, 'grad_norm': 1.5297346115112305, 'learning_rate': 0.00024, 'epoch': 8.5}
{'loss': 0.2549, 'grad_norm': 0.9309161901473999, 'learning_rate': 0.00022400000000000002, 'epoch': 8.6}
{'loss': 0.2716, 'grad_norm': 1.5786269903182983, 'learning_rate': 0.00020800000000000001, 'epoch': 8.7}
{'loss': 0.2624, 'grad_norm': 0.9775919914245605, 'learning_rate': 0.000192, 'epoch': 8.8}
{'loss': 0.2849, 'grad_norm': 1.3564585447311401, 'learning_rate': 0.00017600000000000002, 'epoch': 8.9}
{'loss': 0.266, 'grad_norm': 1.0590126514434814, 'learning_rate': 0.00016, 'epoch': 9.0}
{'eval_loss': 1.6814378499984741, 'eval_runtime': 3.5682, 'eval_samples_per_second': 36.993, 'eval_steps_per_second': 18.496, 'epoch': 9.0}
{'loss': 0.2324, 'grad_norm': 1.366725206375122, 'learning_rate': 0.000144, 'epoch': 9.1}
{'loss': 0.2651, 'grad_norm': 0.9993503093719482, 'learning_rate': 0.00012800000000000002, 'epoch': 9.2}
{'loss': 0.2353, 'grad_norm': 1.1692174673080444, 'learning_rate': 0.00011200000000000001, 'epoch': 9.3}
{'loss': 0.229, 'grad_norm': 1.500158429145813, 'learning_rate': 9.6e-05, 'epoch': 9.4}
{'loss': 0.2156, 'grad_norm': 0.8456965088844299, 'learning_rate': 8e-05, 'epoch': 9.5}
{'loss': 0.2263, 'grad_norm': 1.083593726158142, 'learning_rate': 6.400000000000001e-05, 'epoch': 9.6}
{'loss': 0.2338, 'grad_norm': 0.7708971500396729, 'learning_rate': 4.8e-05, 'epoch': 9.7}
{'loss': 0.2552, 'grad_norm': 0.9875648617744446, 'learning_rate': 3.2000000000000005e-05, 'epoch': 9.8}
{'loss': 0.2213, 'grad_norm': 0.9883490204811096, 'learning_rate': 1.6000000000000003e-05, 'epoch': 9.9}
{'loss': 0.2298, 'grad_norm': 1.2558226585388184, 'learning_rate': 0.0, 'epoch': 10.0}
{'eval_loss': 1.714131236076355, 'eval_runtime': 3.5919, 'eval_samples_per_second': 36.749, 'eval_steps_per_second': 18.375, 'epoch': 10.0}
{'train_runtime': 905.0669, 'train_samples_per_second': 11.491, 'train_steps_per_second': 1.436, 'train_loss': 0.6625995038105892, 'epoch': 10.0}
